date,country,party,pos_corpus,topic,direction,text
201211,61,61620,1772,NA,NA,"That is true on the ground in the Middle East, and it will be equally true in the next Administration, particularly with a new President unbound by the failures of the past."
201211,61,61620,1773,NA,NA,"We welcome the aspirations of the Arab peoples and others for greater freedom, and we hope that greater liberty—and with it, a greater chance for peace—will result from the recent turmoil."
201211,61,61620,1774,NA,NA,"Many governments in the region have given substantial assistance to the U.S. over the last decade because they understood that our struggle against terror is not an ethnic or religious fight, and that violent extremists are abusers of their faith, not its champions."
201211,61,61620,1775,NA,NA,"On the other hand, radical elements like Hamas and Hezbollah must be isolated because they do not meet the standards of peace and diplomacy of the international community."
201211,61,61620,1776,NA,NA,"We call for the restoration of Lebanon’s independence, which those groups have virtually destroyed."
201211,61,61620,1777,NA,NA,"We support the transition to a postAssad Syrian government that is representative of its people,"
201211,61,61620,1778,NA,NA,"protects the rights of all minorities and religions,"
201211,61,61620,1779,NA,NA,"respects the territorial integrity of its neighbors,"
201211,61,61620,1780,NA,NA,and contributes to peace and stability in the region.
201211,61,61620,1781,NA,NA,"We offer a continuing partnership with the people of Iraq, who have endured extremist terror to now have a chance to build their own security and democracy."
201211,61,61620,1782,NA,NA,We urge special efforts to preserve and protect the ethnic and religious diversity of their nation.
201211,61,61620,1783,NA,NA,"Iran’s pursuit of nuclear weapons capability threatens America, Israel, and the world."
201211,61,61620,1784,NA,NA,That threat has only become worse during the current Administration.
201211,61,61620,1785,NA,NA,A continuation of its failed engagement policy with Iran will lead to nuclear cascade.
201211,61,61620,1786,NA,NA,"In solidarity with the international community, America must lead the effort to prevent Iran from building and possessing nuclear weapons capability."
201211,61,61620,1787,NA,NA,"We express our respect for the people of Iran, who seek peace"
201211,61,61620,1788,NA,NA,and aspire to freedom.
201211,61,61620,1789,NA,NA,Their current regime is unworthy of them.
201211,61,61620,1790,NA,NA,It exports terror and provided weapons that killed our troops in Iraq.
201211,61,61620,1791,NA,NA,"We affirm the unanimous resolution of the U.S. Senate calling for “elections that are free, fair, and meet international standards” and “a representative and responsive democratic government that respects human rights, civil liberties, and the rule of law.”"
201211,61,61620,1792,NA,NA,We urge the next Republican President to unequivocally assert his support for the Iranian people as they protest their despotic regime.
201211,61,61620,1793,NA,NA,"We must retain all options in dealing with a situation that gravely threatens our security, our interests, and the safety of our friends."
201105,62,62110,3,NA,NA,Une économie innovante est une économie verte.
201105,62,62110,4,NA,NA,Une économie innovante patine là où s’en va la rondelle.
201105,62,62110,5,NA,NA,Elle transforme les emplois de col bleu des vieilles industries en emplois de col vert au sein des nouvelles industries.
201105,62,62110,6,NA,NA,Elle mise sur la production à valeur ajoutée et génère les produits verts qui seront en demande sur les marchés de demain.
201105,62,62110,7,NA,NA,Une économie innovante est une économie efficace.
201105,62,62110,8,NA,NA,Elle dépend d’une multitude de sources d’énergie et de systèmes non polluants.
201105,62,62110,9,NA,NA,Elle endigue le gaspillage.
201105,62,62110,10,NA,NA,Elle réutilise et recycle.
201105,62,62110,11,NA,NA,"Grâce à des systèmes en circuit fermé, elle est considérablement plus efficace."
201105,62,62110,12,NA,NA,Cette efficacité confère une compétitivité et une prospérité accrues à l’ensemble de l’économie canadienne.
201105,62,62110,13,NA,NA,Une économie innovante n’est pas un engouement passager.
201105,62,62110,14,NA,NA,"Ce sont de vraies gens, qui construisent de vraies choses, dont les vraies gens ont besoin."
201105,62,62110,15,NA,NA,Une économie innovante fonctionne à la mesure de ses moyens.
201105,62,62110,16,NA,NA,La première étape consiste à sortir de cette récession sans pour autant avoir une dette et un déficit accablants.
201105,62,62110,17,NA,NA,Le Parti vert a un plan pour enrayer le déficit et rétablir l’équilibre budgétaire.
201105,62,62110,21,NA,NA,"Créer des milliers d'emplois grâce à des investissements dans l'énergie renouvelable,"
201105,62,62110,22,NA,NA,à l'élargissement du service ferroviaire voyageur et à la modernisation du transport ferroviaire de marchandises ainsi qu'à la modernisation de milliers de bâtiments pour qu'ils répondent à des normes élevées d'efficacité énergétique .
201105,62,62110,24,NA,NA,"Élargir l'accès à l'assurance-emploi pour ceux et celles qui y ont contribué, tout en protégeant les pensions des Canadiennes et des Canadiens retraités;"
201105,62,62110,25,NA,NA,réduire les cotisations à l'AE et au RPC pour les entreprises.
201105,62,62110,27,NA,NA,"Réformer, revoir et refondre nos accords commerciaux;"
201105,62,62110,28,NA,NA,le commerce fait partie intégrante d'un avenir durable uniquement lorsqu'il est équitable pour tous.
201105,62,62110,30,NA,NA,Dynamiser le secteur agricole en accordant des subventions à ceux et celles qui souhaitent effectuer la transition à l'agriculture biologique;
201105,62,62110,31,NA,NA,dynamiser le secteur des pêches en mettant fin au chalutage par le fond;
201105,62,62110,32,NA,NA,assurer la durabilité de l'industrie forestière en mettant l'accent sur la valeur ajoutée et en freinant les exportations de pâte et de bois brut;
201105,62,62110,33,NA,NA,créer des emplois pour de vraies gens créateurs de vraies choses.
201105,62,62110,35,NA,NA,Mettre un terme à la stratégie non viable qui consiste à gaspiller du bon argent pour renflouer de grandes sociétés à la dérive et
201105,62,62110,36,NA,NA,à subventionner le nucléaire et les combustibles fossiles.
201105,62,62110,38,NA,NA,Redresser les prix pour assurer la viabilité à long terme;
201105,62,62110,39,NA,NA,éviter les déficits structuraux;
201105,62,62110,40,NA,NA,instaurer une politique de prix sur le carbone sans incidence sur les recettes afin de moderniser notre économie;
201105,62,62110,41,NA,NA,bâtir une économie verte « fabriquée au Canada.»
201105,62,62110,43,NA,NA,Les collectivités sont bien plus que de simples entités géographiques.
201105,62,62110,44,NA,NA,"Les collectivités, ce sont des gens qui vivent ensemble, qui prennent soin les uns des autres et qui font des activités ensemble."
201105,62,62110,45,NA,NA,Les collectivités qui fonctionnent ne sont pas bâties sans effort.
201105,62,62110,46,NA,NA,"Nous devons pouvoir compter sur des systèmes de transport qui nous amènent d’un endroit à l’autre rapidement, efficacement et en toute sécurité, des services d’eau qui garantissent une eau propre et de qualité."
201105,62,62110,47,NA,NA,"Il faut pouvoir y retrouver tous les biens communs que nous aimons : des aires de jeu, des pistes cyclables, des espaces verts, des jardins communautaires, des habitations décentes, de bonnes écoles pour nos enfants et un système de soins de santé publique qui tient compte de tous les aspects de notre bien-être."
201105,62,62110,48,NA,NA,Améliorer la qualité de vie en trouvant un équilibre entre le travail et le foyer.
201105,62,62110,49,NA,NA,Une vie plus humanisée qui fait une place aux choses qui comptent vraiment.
201105,62,62110,50,NA,NA,Gagner sa vie ne devrait jamais empêcher quelqu’un de profiter de sa vie.
201105,62,62110,51,NA,NA,Des collectivités dynamiques passent par la création de possibilités pour les jeunes Canadiennes et les jeunes Canadiens.
201105,62,62110,52,NA,NA,"Les jeunes bâtissent les collectivités, autant des collectivités physiques dans leur milieu de vie que des collectivités virtuelles sur Internet."
201105,62,62110,53,NA,NA,Les jeunes remplis d’énergie font partie d’un avenir véritablement vert.
201105,62,62110,54,NA,NA,Un nombre croissant de Canadiennes et de Canadiens vieillissants sont actifs et engagés.
201105,62,62110,55,NA,NA,Ils ont beaucoup apporté à notre pays et veulent continuer de participer à l’avenir du pays.
201105,62,62110,56,NA,NA,"Ils doivent être en mesure de maintenir le style de vie qu’ils désirent, tout en conservant leur dignité et leur indépendance."
201105,62,62110,59,NA,NA,• Rééquilibrer le système fiscal; permettre la répartition des revenus entre tous les adultes d'une famille de manière à réduire le fardeau fiscal des couples et des familles.
201105,62,62110,60,NA,NA,"• Partager le fardeau; de plus en plus de gens travaillent de moins en moins d'heures; pour ceux qui le souhaitent, favoriser le télétravail ou le travail à la maison; partager les emplois; instaurer des horaires flexibles;"
201105,62,62110,61,NA,NA,instaurer des programmes de garde d'enfants flexibles et accessibles à tous;
201105,62,62110,62,NA,NA,miser sur l'éducation des jeunes enfants;
201105,62,62110,63,NA,NA,augmenter le nombre de places de garde d'enfants sur les lieux de travail;
201105,62,62110,64,NA,NA,appuyer les parents qui choisissent de demeurer à la maison pour élever leurs enfants
201105,62,62110,65,NA,NA,et soutenir ceux qui doivent retourner sur le marché du travail quand leurs enfants sont encore jeunes.
201105,62,62110,67,NA,NA,• Offrir un financement stable et à long terme aux municipalités pour la réparation de leurs infrastructures vieillissantes;
201105,62,62110,68,NA,NA,"bâtir pour l'avenir; créer davantage de commodités communes dont ont besoin toutes les collectivités pour les loisirs,"
201105,62,62110,69,NA,NA,"le transport,"
201105,62,62110,70,NA,NA,"les services d'eau,"
201105,62,62110,71,NA,NA,les arts et la culture.
201105,62,62110,73,NA,NA,••Faire en sorte d'assurer des pensions de retraite
201105,62,62110,74,NA,NA,et fournir des programmes axés sur la santé - physique et mentale - tout en assurant la dignité en mettant un terme à l'abus des aînés et en respectant les testaments biologiques.
201105,62,62110,76,NA,NA,La démocratie canadienne est en difficulté.
201105,62,62110,77,NA,NA,Le pouvoir est de plus en plus centralisé.
201105,62,62110,78,NA,NA,Les députés individuels – votre voix au Parlement – semblent avoir perdu toute leur pertinence.
201105,62,62110,79,NA,NA,La période des questions est le théâtre quotidien de comportements qu’aucun parent ne tolérerait chez ses enfants.
201105,62,62110,80,NA,NA,L’heure est venue de rétablir une vraie démocratie et de restituer le pouvoir aux Canadiennes et aux Canadiens.
201105,62,62110,81,NA,NA,Une démocratie véritable signifie que chaque vote compte.
201105,62,62110,82,NA,NA,"Au-delà des votes, cela signifie l’engagement et le débat dans le respect d’autrui."
201105,62,62110,83,NA,NA,Cela signifie travailler ensemble et concevoir une démarche concertée et positive pour aller vers l’avenir.
201105,62,62110,84,NA,NA,"Comme Canadiennes et Canadiens, nous sommes fiers d’être reconnus mondialement pour notre nature civile et coopérative."
201105,62,62110,85,NA,NA,Nos instincts nous dictent générosité et compassion.
201105,62,62110,86,NA,NA,Soyons-en fiers.
201105,62,62110,87,NA,NA,"Tandis que le Canada réduit le gaspillage au sein de son économie et de son industrie, il devrait également cesser de gaspiller des votes."
201105,62,62110,88,NA,NA,"Adoptons un système électoral plus équitable, qui représente la volonté profonde de l’électorat."
201105,62,62110,89,NA,NA,Une démocratie véritable passe par une citoyenneté véritablement mondiale.
201105,62,62110,90,NA,NA,"Par le passé, d’autres nations de notre village mondial se sont tournées vers le Canada pour son leadership – maintien de la paix et rétablissement de la paix, désarmement et durabilité de l’environnement."
201105,62,62110,91,NA,NA,Le moment est venu pour le Canada de faire un nouvel effort et de jouer encore une fois le rôle de chef de file qu’il s’entête à renier depuis quelques années.
201105,62,62110,94,NA,NA,"Organiser des consultations nationales sur l'état de notre démocratie,"
201105,62,62110,95,NA,NA,lutter contre la concentration antidémocratique du pouvoir au cabinet du premier ministre
201105,62,62110,96,NA,NA,et explorer les pistes de solution pour nous doter d'un système électoral plus représentatif;
201105,62,62110,97,NA,NA,examiner les risques du système uninominal majoritaire à un tour et voter pour déterminer s'il doit ou non être remplacé;
201105,62,62110,98,NA,NA,envisager un mode de représentation proportionnelle.
201105,62,62110,100,NA,NA,Envisager de vraies solutions pour contrer la concentration accrue du contrôle du journalisme canadien par des intérêts capitalistes;
201105,62,62110,101,NA,NA,tout ce qui a été « nivelé par le bas » doit désormais être « nivelé par le haut. »
201105,62,62110,103,NA,NA,La justice et l'égalité sociales sont les pierres angulaires de la démocratie.
201105,62,62110,104,NA,NA,"La démocratie canadienne fonctionne mieux lorsque les droits de la personne sont respectés - à commencer par ceux des Premières nations et des peuples autochtones de notre continent, l'IIe de la Tortue."
201105,62,62110,105,NA,NA,Le Canada doit procéder à la mise en œuvre de l'esprit de la Déclaration des Nations Unies sur les droits des peuples autochtones.
201105,62,62110,107,NA,NA,Renforcer et exécuter les décisions prises en 2010 lors des négociations sur le climat (CdP16) pour instaurer les mesures urgentes et ambitieuses requises mondialement afin d'éviter les conséquences catastrophiques de la crise climatique et pour nous ajuster et nous adapter aux impacts qui sont désormais inévitables.
201105,62,62110,109,NA,NA,"Réorienter la mission canadienne en Afghanistan pour miser sur la réduction de la pauvreté et le développement, pour renforcer la gouvernance et les institutions de la société civile, et pour soutenir la formation et le renforcement des forces militaires et policières afghanes, notamment en ce qui a trait au respect et à la protection des droits de la personne."
201105,62,62110,111,NA,NA,Respecter les engagements du Canada et inciter les autres nations à respecter les leurs afin d'atteindre les objectifs du Millénaire pour le développement (OMD).
201105,62,62320,4,NA,NA,"• Le NPD s'engage à travailler avec les provinces pour augmenter les prestations du Régime de pensions du Canada/ Régie des rentes du Québec, ayant pour objectif de doubler les prestations;"
201105,62,62320,5,NA,NA,• Le NPD s'engage à travailler avec les provinces afin qu'il soit plus facile pour vous et votre employeur de faire des contributions volontaires à votre régime de retraite public personnel;
201105,62,62320,6,NA,NA,• Le NPD s'engage à amender la législation fédérale sur les faillites pour que les retraités et les bénéficiaires de prestations d'invalidité de longue durée soient au haut de la liste de créanciers lorsque les employeurs se placent sous la protection des tribunaux ou déclarent faillite.
201105,62,62320,7,NA,NA,• Le NPD s'engage à augmenter le Supplément de revenu garanti annuel à un niveau suffisant dans le premier budget pour que tous les aînés du pays puissent immédiatement vivre dans la dignité.
201105,62,62320,9,NA,NA,"• Le NPD s'engage à bonifier la Prestation de compassion de l'assurance-emploi pour qu'elle soit plus flexible et généreuse, afin de permettre aux familles de prendre jusqu'à 6 mois de congé pour prendre soin d'un parent mourant, au lieu des 6 semaines actuelles;"
201105,62,62320,10,NA,NA,"• Le NPD s'engage à instaurer une nouvelle Prestation d'aidant naturel, qui s'inspire de la Prestation fiscale pour enfant, afin d'aider les familles à faible et à moyen revenu à mieux faire face au coût des biens essentiels quotidiens lorsqu'elles prennent soin d'un aîné ou d'un membre de la famille qui n'est pas autonome."
201105,62,62320,11,NA,NA,"Les personnes admissibles sont les enfants, les époux, les parents, et autres membres de la famille, et pourront recevoir jusqu'à 1 500 $ par année;"
201105,62,62320,12,NA,NA,• Le NPD s'engage à rendre les prestations d'assurance-emploi plus flexibles et généreuses afin de permettre aux familles de prendre des congés pour prendre soin de leurs parents mourants à domicile;
201105,62,62320,13,NA,NA,• Le NPD s'engage à garantir que les parents qui ont pris un congé de maternité ou un congé parental ne soient pas pénalisés au niveau de leurs prestations d'assurance-emploi lorsqu'ils retournent au travail.
201105,62,62320,15,NA,NA,"• Le NPD s'engage à travailler avec les provinces et les territoires afin d'établir et de financer un programme pancanadien de garderie et d'éducation préscolaire, enchâssé dans la loi, qui aurait les objectifs suivants:"
201105,62,62320,16,NA,NA,"••Créer 25 000 nouvelles places en garderie par année, pour les quatre prochaines années;"
201105,62,62320,17,NA,NA,••Améliorer les infrastructures communautaires pour encourager l'augmentation de places en garderie;
201105,62,62320,18,NA,NA,"••Créer des centres d'éducation et d'apprentissage préscolaire intégrés, implantés dans la communauté, et axés sur les besoins des enfants, qui donnent aux parents l'occasion d'avoir divers services familiaux rassemblés sous un même toit;"
201105,62,62320,19,NA,NA,"• Le NPD s'engage à rendre l'éducation postsecondaire plus abordable, en ciblant directement les frais de scolarité qui montent en flèche, grâce à un transfert spécifique aux provinces et territoires de 800 millions $ pour réduire les frais de scolarité, conformément au projet de loi du NPD, soit la Loi sur l'éducation postsecondaire;"
201105,62,62320,20,NA,NA,"• Le NPD s'engage à bonifier le financement du Programme canadien de subventions aux étudiants de 200 millions $ par année, notamment pour venir en aide aux Autochtones, aux personnes avec des limitations fonctionnelles et aux étudiants à faible revenu;"
201105,62,62320,21,NA,NA,"• Le NPD s'engage à faire passer le crédit d'impôt à l'éducation de 4 800 $ par année à 5 760 $ par année, afin d'aider à composer avec les frais de scolarité qui augmentent rapidement."
201105,62,62320,23,NA,NA,• Le NPD s'engage à mettre en œuvre la législation du NPD afin d'assurer aux Canadiens un accès aux logements abordables qui sont adéquats et accessibles;
201105,62,62320,24,NA,NA,"• Le NPD s'engage à restaurer le financement pour les propriétaires de maison dans le cadre du Programme d'aide à la remise en état des logements (PAREL), et de l'Initiative pour le logement abordable (ILA), en collaboration avec les provinces et les territoires;"
201105,62,62320,25,NA,NA,• Le NPD s'engage à débloquer des fonds importants pour les logements sociaux et abordables.
201105,62,62320,27,NA,NA,• Le NPD s'engage à instaurer un remboursement de la taxe fédérale sur le chauffage résidentiel pour aider les familles à boucler leur budget;
201105,62,62320,28,NA,NA,"• Le NPD s'engage à rendre le Programme écoÉNERGIE-Rénovations permanent, de manière à réduire davantage les factures de chauffage résidentiel et les émissions de gaz à effet de serre, tout en créant des emplois;"
201105,62,62320,29,NA,NA,• Le NPD s'engage à instaurer un Programme de rénovation de domicile multigénérationnel afin d'aider les familles à rénover leur maison pour y accueillir un parent âgé.
201105,62,62320,31,NA,NA,• Le NPD s'engage à plafonner les taux d'intérêt des cartes de crédit au taux préférentiel plus 5 %;
201105,62,62320,32,NA,NA,"• Le NPD s'engage à donner de nouveaux pouvoirs aux autorités financières pour identifier et interdire les frais excessifs sur les cartes de crédit, les prêts sur salaire, les cartes d'enseigne et autres formes de crédit aux consommateurs;"
201105,62,62320,33,NA,NA,"• Le NPD s'engage à obliger les prêteurs à dévoiler les vrais coûts des cartes de crédit, des cartes d'enseigne et des prêts sur salaire de façon claire et facile à comprendre;"
201105,62,62320,34,NA,NA,• Le NPD s'engage à mettre fin aux frais de transaction injustes des banques et des cartes de crédit pour les consommateurs et les petites entreprises.
201105,62,62320,36,NA,NA,"• Le NPD s'engage à réinstaurer une législation sur le salaire minimum fédéral, qui a été éliminée par le Parti libéral du Canada en 1996, afin d'établir une norme nationale de revenu pour les travailleurs qui gagnent le moins."
201105,62,62320,38,NA,NA,"• Le NPD s'engage à combiner des mesures existantes, comme la Prestation fiscale pour enfants, afin de créer une Prestation pour enfants non imposable, en plus d'augmenter cette aide de manière constante, pouvant atteindre jusqu'à 700 $ par enfant au cours des quatre prochaines années."
201105,62,62320,39,NA,NA,Cette mesure s'ajoutera à la Prestation universelle pour la garde d'enfants;
201105,62,62320,40,NA,NA,"• Le NPD s'engage à déposer une loi qui établira des objectifs et des cibles de réduction de la pauvreté, en consultation avec les gouvernements provinciaux, territoriaux, municipaux et autochtones, ainsi qu'avec les organismes non-gouvernementaux."
201105,62,62320,42,NA,NA,• Le NPD s'engage à prolonger les mesures de stimulation de l'assurance-emploi jusqu'à ce que le taux de chômage revienne en-dessous du niveau d'avant la récession;
201105,62,62320,43,NA,NA,"• Le NPD s'engage à restaurer l'intégrité du Programme d'assurance-emploi en amendant la Loi sur l'assurance-emploi, grâce à des mesures concrètes et si les finances le permettent, en:"
201105,62,62320,44,NA,NA,••Éliminant la période d'attente de deux semaines;
201105,62,62320,45,NA,NA,"••Ramenant la période d'admissibilité à un minimum de 360 heures de travail, sans tenir compte du taux de chômage régional qui prévaut;"
201105,62,62320,46,NA,NA,••Augmentant le taux de prestations à 60 % et en basant les prestations sur les meilleures 12 semaines dans la période de référence;
201105,62,62320,48,NA,NA,••En améliorant la qualité et la surveillance de la formation et de la réorientation.
201105,62,62320,52,NA,NA,"• Le NPD s'engage à réduire le taux d'imposition des petites entreprises, le faisant passer de 11 % à 9 %, afin d'aider le secteur de notre économie qui crée près de la moitié des nouveaux emplois au Canada."
201105,62,62320,54,NA,NA,"• Le NPD s'engage à instaurer le Crédit d'impôt à la création d'emplois, pouvant aller jusqu'à 4 500 $ pour chaque nouvel emploi créé;"
201105,62,62320,55,NA,NA,••Les employeurs recevront un rabais d'un an pour les cotisations des employeurs au Régime de pensions du Canada et à l'assurance-emploi pour chaque nouvel employé embauché;
201105,62,62320,56,NA,NA,"••Les compagnies et les organismes où un nouvel employé reste au moins 12 mois seront admissibles à une prime de fidélisation, soit un crédit d'impôt non-remboursable de 1 000 $;"
201105,62,62320,57,NA,NA,"••Cette initiative aidera à créer 200000 emplois qui subviennent aux besoins des familles, et ce, chaque année."
201105,62,62320,59,NA,NA,• Le NPD s'engage à prolonger la déduction pour amortissement accéléré pour l'équipement et les machines admissibles qui ont été acquis avant 2016.
201105,62,62320,60,NA,NA,La déduction s'appliquerait à l'équipement et aux machines servant essentiellement au Canada dans le secteur manufacturier ou dans la transformation de biens destinés à la vente ou à la location;
201105,62,62320,61,NA,NA,• Le NPD s'engage à prolonger l'admissibilité au crédit d'impôt pour l'exploration minière pour trois années supplémentaires en date du 31 mars 2012.
201105,62,62320,62,NA,NA,"Cette mesure sera applicable aux conventions d'actions accréditives si elle entre en vigueur avant, ou le 31 mars 2015;"
201105,62,62320,63,NA,NA,"• Le NPD s'engage à transformer FedNor en agence de développement régional indépendante, ayant pour mandat d'investir uniquement dans le Nord de l'Ontario."
201105,62,62320,64,NA,NA,Le NPD doublera son financement;
201105,62,62320,65,NA,NA,• Le NPD s'engage à donner un crédit d'impôt pour les coûts de transport et d'hébergement aux artisans et aux apprentis qui travaillent à plus de 80 km de leur résidence principale.
201105,62,62320,68,NA,NA,••Réduisant le seuil des investissements sujets à examen à 100 millions $;
201105,62,62320,69,NA,NA,"••Fournissant une définition claire et transparente de « l'avantage net pour le Canada », en mettant l'accent sur les impacts des investissements étrangers en ce qui concerne les collectivités, les emplois, les pensions et les nouveaux investissements en capital;"
201105,62,62320,70,NA,NA,••Demandant des audiences publiques qui permettent aux collectivités de faire valoir leur point de vue dans la prise de décision en lien avec la définition de « l'avantage net» et des conditions qui s'appliquent aux investissements;
201105,62,62320,71,NA,NA,••Assurant le dévoilement public et la mise en application des engagements pris par les investisseurs potentiels.
201105,62,62320,73,NA,NA,"• Le NPD s'engage à garder à un niveau compétitif le taux d'imposition canadien des grandes entreprises en s'assurant que ce taux, en combinant ceux des provinces et du fédéral, soit toujours en-dessous du taux fédéral d'imposition des grandes entreprises qui prévaut aux États-Unis."
201105,62,62320,76,NA,NA,••Financer le transport en commun urbain grâce à un cent supplémentaire sur la taxe sur l'essence;
201105,62,62320,77,NA,NA,••Financer les logements sociaux et abordables grâce à d'importants nouveaux fonds;
201105,62,62320,78,NA,NA,••Maintenir le Fonds pour les portes d'entrée et les passages frontaliers;
201105,62,62320,79,NA,NA,"••Créer un Fonds d'investissement pour les autoroutes du Nord, en débutant par l'achèvement de la route reliant Tuktoyaktuk à Inuvik,"
201105,62,62320,80,NA,NA,et en poursuivant par l'éventuel achèvement de l'autoroute de la Vallée Mackenzie;
201105,62,62320,81,NA,NA,"••Investir des fonds fédéraux pour d'importants projets d'énergie renouvelable à travers le pays, incluant des fonds fédéraux pour le Lien Maritime pour acheminer l'électricité de Bas-Churchill à la Nouvelle-Écosse;"
201105,62,62320,82,NA,NA,••Moderniser les infrastructures de traitement des eaux usées;
201105,62,62320,83,NA,NA,"••Adopter une politique d'achat« Fait au Canada » pour les investissements fédéraux pour le transport en commun, les infrastructures et autres investissements importants;"
201105,62,62320,84,NA,NA,"••Poursuivre les engagements actuels de financement d'infrastructure fédérale, comme ceux qu'on retrouve dans le Fonds Chantiers Canada."
201105,62,62320,87,NA,NA,"• Le NPD s'engage à conclure, en 2014, une nouvelle entente de 10 ans sur la santé négociée avec les provinces et les territoires."
201105,62,62320,88,NA,NA,"L'entente garantira l'octroi d'importants fonds fédéraux, incluant une indexation de 6 %, pour le système de soins de santé public."
201105,62,62320,89,NA,NA,"En retour, les provinces devront s'engager à respecter les principes de la Loi canadienne sur la santé, ainsi que l'intégrité et la modernisation du système de santé, de façon claire et contrôlée afin de s'assurer de sa mise en application."
201105,62,62320,90,NA,NA,• Le NPD s'engage à travailler avec les provinces et les territoires afin de :
201105,62,62320,91,NA,NA,••Promouvoir un engagement clair pour un système de payeur unique;
201105,62,62320,93,NA,NA,••Faire des progrès en matière de soins de base;
201105,62,62320,94,NA,NA,••Prendre les mesures adéquates pour remplacer le système de paiement à l'acte;
201105,62,62320,95,NA,NA,"••Agir pour réduire les coûts des médicaments sur ordonnance pour les Canadiens, les employeurs et les gouvernements;"
201105,62,62320,96,NA,NA,"••Prolonger la couverture des services donnés hors du système hospitalier, comme les soins à domicile et les soins de longue durée."
201105,62,62320,98,NA,NA,"• Le NPD s'engage à travailler avec les provinces et les territoires afin de remédier au manque de médecins, de personnel infirmier et d'autres professionnels de la santé en formant 1 200 médecins au cours des 10 prochaines années,"
201105,62,62320,99,NA,NA,"en créant 6 000 places de formation en soins infirmiers au cours des 6 prochaines années,"
201105,62,62320,100,NA,NA,et en augmentant de façon substantielle le nombre de places de formation pour les autres professionnels de la santé;
201105,62,62320,101,NA,NA,"• Le NPD s'engage à établir, en collaboration avec les provinces et les territoires, des programmes visant à recruter et favoriser l'inscription d'étudiants autochtones, d'étudiants en provenance des régions, ou encore, d'étudiants issus de milieux défavorisés, dans les programmes de médecine."
201105,62,62320,103,NA,NA,"• Le NPD s'engage à instaurer un nouveau transfert fédéral pour les soins à domicile afin d'assurer un niveau élémentaire de services de soins à domicile pour tous les Canadiens, peu importe où ils habitent;"
201105,62,62320,104,NA,NA,• Le NPD s'engage à instaurer un nouveau transfert fédéral pour les soins de longue durée afin de remédier au manque de places où on dispense des soins de qualité au pays;
201105,62,62320,105,NA,NA,• Le NPD s'engage à doubler le financement pour les prêts à remboursement conditionnel dans le cadre du Programme Logements adaptées: aînés autonomes (LAAA) afin d'aider les aînés à vivre à la maison;
201105,62,62320,106,NA,NA,"• Le NPD s'engage à instaurer un Programme de prêts à remboursement conditionnel pour les maisons multigénérationnelles, inspiré de l'initiative du gouvernement du Manitoba, afin d'aider jusqu'à 200 000 familles par année qui rénoveront leur maison et y aménageront une résidence secondaire autonome pour y accueillir un parent âgé."
201105,62,62320,109,NA,NA,"• Améliorant les évaluations des médicaments sur ordonnance pour garantir leur qualité, leur sécurité, ainsi que leur efficacité au niveau des coûts et des résultats sur la santé;"
201105,62,62320,110,NA,NA,••Utilisant notre pouvoir de négociation lors d'achats pharmaceutiques;
201105,62,62320,111,NA,NA,••Réduisant les coûts administratifs grâce à l'administration publique;
201105,62,62320,112,NA,NA,••Établissant des formulaires basés sur la science et des lignes directrices afin de promouvoir la pratique médicale basée sur les faits;
201105,62,62320,113,NA,NA,••Révisant les prix de façon plus stricte;
201105,62,62320,114,NA,NA,••Éliminant les ristournes des compagnies pharmaceutiques aux pharmaciens;
201105,62,62320,115,NA,NA,"••Faisant la transition vers la recherche et le développement financés par des fonds publics, en fonction des priorités publiques, et non pas en fonction des profits commerciaux."
201105,62,62320,117,NA,NA,• Le NPD s'engage à instaurer une Initiative pour la nutrition chez les enfants afin d'aider et de diffuser les programmes provinciaux et locaux qui fournissent des repas sains aux élèves;
201105,62,62320,118,NA,NA,"• Le NPD s'engage à promulguer la Stratégie nationale de réduction des blessures sérieuses dans le sport amateur, présentée par le NPD."
201105,62,62320,122,NA,NA,"• Le NPD s'engage à refaire adopter une loi afin que le Canada respecte ses cibles à long terme de réduction d'émissions de gaz à effet de serre, pour que d'ici 2050, le niveau soit 80 % plus bas que celui de 1990, en plus d'établir des cibles pour la période 2015-2045;"
201105,62,62320,123,NA,NA,"• Le NPD s'engage à déterminer un prix pour le carbone grâce à un système d'échange de quotas, qui établira des limites d'émissions ambitieuses pour les grands pollueurs au pays, afin de s'assurer que les compagnies paient leurs factures environnementales,"
201105,62,62320,124,NA,NA,en plus de créer un incitatif pour la réduction des émissions;
201105,62,62320,125,NA,NA,• Le NPD s'engage à travailler en étroite collaboration avec l'administration Obama à Washington pour garantir une réponse coordonnée aux défis posés par les changements climatiques.
201105,62,62320,126,NA,NA,"Le NPD profitera de plus de toutes les occasions qui se présentent pour faire avancer un système continental intégré d'échange de quotas, pour garantir des conditions de concurrence équitable pour les entreprises nord-américaines;"
201105,62,62320,127,NA,NA,"• Le NPD s'engage à instaurer des programmes efficaces qui aideront les collectivités canadiennes à gérer les impacts du réchauffement climatiques,"
201105,62,62320,128,NA,NA,et qui permettront de respecter les engagements internationaux visant à aider les pays en développement à atténuer et gérer les changements climatiques.
201105,62,62320,130,NA,NA,"• Le NPD s'engage à rediriger, partout au pays et de manière équitable, les revenus provenant de la vente de permis d'émissions."
