date,party,pos_corpus,topic,direction,text
201006,22330,543,NA,NA,Het is duidelijk dat Nederland een financieel probleem heeft.
201006,22330,544,NA,NA,We hebben een fors tekort op de begroting en de schuld is mede door de ingrepen in de banken de afgelopen jaren hard gestegen.
201006,22330,545,NA,NA,Een deel van onze welvaart zijn we structureel verloren door de crisis.
201006,22330,546,NA,NA,De overheidsinkomsten en –uitgaven moeten hier nog op worden aangepast.
201006,22330,547,NA,NA,"Op dit moment bedraagt de rente op de overheidsschuld al 15 miljard per jaar; de helft van de totale uitgaven aan onderwijs, cultuur en wetenschap in Nederland."
201006,22330,548,NA,NA,"Als we nu niks doen, lopen de rente-uitgaven de komende jaren alleen maar op."
201006,22330,549,NA,NA,Dit betekent dat de uitgaven voor belangrijke collectieve voorzieningen onder druk komen te staan.
201006,22330,550,NA,NA,"Meer hierover staat in het D66 Plan2020, zie bijlage achter in dit verkiezingsprogramma."
201006,22330,551,NA,NA,We hebben oog voor een rechtvaardige verdeling van lusten en lasten over generaties.
201006,22330,552,NA,NA,"Nu ingrijpen, betekent dat we jongeren en toekomstige generaties niet opzadelen met onbetaalde rekeningen."
201006,22330,553,NA,NA,D66 wil daarom binnen twee kabinetsperiodes weer solide overheidsfinanciën hebben.
201006,22330,554,NA,NA,Uitgangspunt is dat de overheidsfinanciën in 2020 weer gezond zijn.
201006,22330,555,NA,NA,"Daarbij moet het zwaartepunt van de verbetering liggen op de eerste jaren: de begroting in 2015 weer richting evenwicht zijn gebracht, ook met het oog op de afspraken die Nederland in Europa heeft gemaakt (stabiliteits-en groeipact)."
201006,22330,556,NA,NA,"Voor de jaren na 2015 moet, met het oog op de kosten van de vergrijzing, verder worden gegaan met het gezond maken van de overheidsfinanciën zodat richting 2020 een overschot kan worden gerealiseerd."
201006,22330,557,NA,NA,"D66 streeft een jaarlijks overschot van de overheidsbegroting na, opdat er structureel gewerkt kan worden aan het verlagen van de staatsschuld."
201006,22330,558,NA,NA,D66 is voorstander van het handhaven van het trendmatige begrotingsbeleid: er is een vast plafond voor de overheidsuitgaven en de overheidsinkomsten ademen mee met de conjunctuur.
201006,22330,559,NA,NA,Hierdoor heeft de overheid een stabiliserende werking op de economie.
201006,22330,560,NA,NA,D66 is terughoudend met lastenverzwaring.
201006,22330,561,NA,NA,Dit betekent niet dat D66 helemaal niks wil veranderen aan de belastingen.
201006,22330,562,NA,NA,"D66 wil dat werken meer loont,"
201006,22330,563,NA,NA,dynamiek op de arbeidsmarkt wordt bevorderd
201006,22330,564,NA,NA,en dat de kosten voor milieuvervuilend gedrag worden doorberekend aan de gebruiker.
201006,22330,565,NA,NA,Daarom is D66 voorstander van het verschuiven van de belastingdruk van arbeid naar consumptie en vervuiling.
201006,22330,566,NA,NA,Werken moet meer lonen
201006,22330,567,NA,NA,en wie meer vervuilt moet meer betalen.
201006,22330,568,NA,NA,"Door verder te gaan met het ‘vergroenen’ van het belastingstelsel en door de aanpak van de hypotheekrente, gaan de belastingtarieven op arbeid de komende jaren naar beneden"
201006,22330,569,NA,NA,en wordt scholing gestimuleerd.
201006,22330,570,NA,NA,D66 streeft naar de invoering van een Europese gemeenschappelijke grondslag voor de vennootschapsbelasting.
201006,22330,571,NA,NA,Dit beperkt administratieve lasten voor bedrijven en burgers zonder de vrijheid van lidstaten om de hoogte van de belastingen te bepalen aan te tasten.
201006,22330,572,NA,NA,"D66 wil de belastingtarieven voor – in het bijzonder - de lagere inkomens verlagen, via het belastingtarief in de eerste twee schijven en via de inkomensafhankelijke arbeids-en combinatiekorting."
201006,22330,573,NA,NA,Daarmee wordt het besteedbaar inkomen in deze categorie vergroot.
201006,22330,574,NA,NA,"Juist door werk vanaf het minimumloonniveau te stimuleren, kunnen we ook de huidige ‘outsiders’ (mensen die nu nog niet actief zijn op de arbeidsmarkt) een prikkel geven om zich aan te bieden."
201006,22330,575,NA,NA,D66 is voor levensvorm neutraal overheidsbeleid.
201006,22330,576,NA,NA,"Daarom wil D66 de overdraagbare heffingskorting afschaffen, zonder uitzonderingen."
201006,22330,577,NA,NA,"Het geeft geen pas om in de 21ste eeuw fiscale voordelen voor het kostwinnersmodel in stand te houden ten koste van andere, steeds vaker voorkomende vormen van samenleven."
201006,22330,578,NA,NA,"Voor D66 staat het individu centraal, ook in de belastingheffing."
201006,22330,579,NA,NA,D66 is van mening dat juist het investeren in menselijk kapitaal gestimuleerd moet worden.
201006,22330,580,NA,NA,"Als mensen gedurende hun leven investeren in hun inzetbaarheid, dan blijven zij aantrekkelijk op de arbeidsmarkt."
201006,22330,581,NA,NA,Daarom is D66 voorstander van het uitbreiden van fiscale regelingen voor scholing.
201006,22330,582,NA,NA,D66 is voorstander van het verder vergroenen van het belastingstelsel.
201006,22330,583,NA,NA,"Door de BTW op de consumptie van vlees (de kiloknallertax) en de energiebelasting te verhogen, wordt duurzaam gedrag beloond en milieuvervuilend gedrag bestraft."
201006,22330,584,NA,NA,Daarnaast wil D66 ook een stap zetten in het in rekening brengen van de ‘echte’ kosten voor milieuvervuilend gedrag bij de producenten.
201006,22330,585,NA,NA,Daarom wil D66 bestaande vrijstellingen voor energieheffingen voor de landbouwsector en lagere accijns op ‘rode diesel’ afschaffen.
201006,22330,586,NA,NA,De overheid mag bepaalde leefvormen niet bevoordelen ten opzichte van andere door middel van belastingen.
201006,22330,587,NA,NA,Geen gezinspolitiek maar een leefvormneutraal beleid.
201006,22330,588,NA,NA,De belastingdruk voor alleenstaanden is gemiddeld hoger dan die voor gezinnen.
201006,22330,589,NA,NA,D66 wil deze verschillen zo veel mogelijk in evenwicht brengen.
201006,22330,590,NA,NA,D66 wil het surplus van de zorgtoeslag voor samenwonenden afromen.
201006,22330,591,NA,NA,Alleenstaanden krijgen nu minder dan de helft van de zorgtoeslag voor samenwonenden.
201006,22330,592,NA,NA,D66 wil deze onrechtvaardigheid recht trekken.
201006,22330,593,NA,NA,D66 wil de successiewet zo veranderen dat iedereen iemand kan aanwijzen om tegen het partnertarief te erven.
201006,22330,594,NA,NA,"De overheid is niet in de positie om te oordelen over de relaties tussen mensen, of ze nu wel of niet getrouwd zijn of samenwonen is niet van belang."
201006,22330,595,NA,NA,D66 wil onze economie vergroenen.
201006,22330,596,NA,NA,"Economisch succes wordt niet alleen aan macro-economische grootheden zoals het Bruto Binnenlands Product (BBP) en groei gemeten, maar ook aan andere factoren zoals levenskwaliteit en duurzaamheid."
201006,22330,597,NA,NA,We gebruiken grondstoffen en energie in een volume en tempo dat niet lang meer houdbaar is.
201006,22330,598,NA,NA,We handelen alsof middelen oneindig beschikbaar zijn en tasten daarmee belangrijke natuurlijke systemen aan.
201006,22330,599,NA,NA,De effecten daarvan zijn steeds beter merkbaar.
201006,22330,600,NA,NA,"Of het nu gaat om vis, tropisch hardhout of metalen, op allerlei punten stuiten we op grenzen en ongewenste neveneffecten."
201006,22330,601,NA,NA,"Door een snel groeiende mondiale vraag naar voedsel, energie en grondstoffen neemt de beschikbaarheid verder af, stijgen de prijzen en neemt de verstoring van de natuurlijke omgeving en het risico op gewapende conflicten toe."
201006,22330,602,NA,NA,"Door ons verbruik te verminderen, grondstoffen te hergebruiken en alternatieven te zoeken, zijn we efficiënter en minder afhankelijk van grondstoffenpolitiek en prijsstijgingen."
201006,22330,603,NA,NA,Dit creëert kansen voor nieuw ondernemerschap.
201006,22330,604,NA,NA,"Niet afwachten, maar nu slim innoveren."
201006,22330,605,NA,NA,Onze ecologische voetafdruk verkleinen.
201006,22330,606,NA,NA,Dat maakt onze economie veerkrachtig en internationaal competitief.
201006,22330,607,NA,NA,D66 wil bedrijven stimuleren om te gaan werken volgens de duurzaamheidnorm.
201006,22330,608,NA,NA,"Dat wil zeggen dat er inzicht wordt gegeven in de maatschappelijke impact van productie, volgens een certificeerbaar proces."
201006,22330,609,NA,NA,D66 wil transparante productinformatie voor de consument verplicht stellen.
201006,22330,610,NA,NA,Hierbij wordt gekeken naar milieueffecten over de hele levenscyclus in relatie tot de geleverde functionaliteit.
201006,22330,611,NA,NA,Een label voor dierenwelzijn wordt verplicht.
201006,22330,612,NA,NA,"D66 pleit voor Europees beleid ten aanzien van schone technologie en het verduurzamen van producten en productieprocessen, uitgaande van de gehele keten."
201006,22330,613,NA,NA,D66 wil dat alle lagen van de overheid voorop lopen in duurzame aankopen.
201006,22330,614,NA,NA,D66 wil een transitie naar een duurzame energiehuishouding.
201006,22330,615,NA,NA,(Zie ook hoofdstuk ‘Anders energie opwekken en gebruiken’).
201006,22330,616,NA,NA,Innovatie in afvalinzameling en verwerking moet meer ruimte krijgen.
201006,22330,617,NA,NA,Afval bestaat uit afgedankte grondstoffen en moet ook zo worden gekwalificeerd.
201006,22330,618,NA,NA,Ambitieuze hergebruikdoelstellingen en het verbeteren van de recycling van grondstoffen is een zaak waarop de producent meer moet worden aangesproken vanuit ketenverantwoordelijkheid.
201006,22330,619,NA,NA,"Met kleine aanpassingen kan het bestaande systeem van statiegeld worden uitgebreid om ook kunststof verpakkingen, blikjes en glazen flessen te omvatten, zoals in andere EU-landen al het geval is."
201006,22330,620,NA,NA,Naast technische innovaties zijn er ook institutionele innovaties nodig.
201006,22330,621,NA,NA,D66 is voorstander van het ontwikkelen van hoogwaardige methoden om eiwitten rechtstreeks uit speciaal daarvoor geschikte reststromen te halen ter vervanging van dierlijke eiwitten.
201006,22330,622,NA,NA,D66 ziet in de ontwikkeling van biotechnologie en nieuwe gewassen kansen voor duurzamere en productievere landbouw.
201006,22330,623,NA,NA,"D66 wil haast maken met de ontwikkelingen op het gebied van de zogenaamde eiwittransitie, dat wil zeggen het winnen -en toegankelijk maken voor de consument - van de noodzakelijke eiwitten uit planten ter vervanging van vleesconsumptie."
201006,22330,624,NA,NA,Onderzoek en ontwikkeling op dit vlak moeten mogelijk blijven.
201006,22330,625,NA,NA,"D66 wil dat Nederland een voortrekkersrol speelt in de internationale problematiek rondom soja, hout, palmolie en biomassa door actief mee te denken over internationale normen in samenwerking met het bedrijfsleven."
201006,22330,626,NA,NA,Productie van plantaardige alternatieven voor vlees en kunststoffen wordt van groot belang.
201006,22330,627,NA,NA,Handel in illegaal gekapt hout wordt verboden.
201006,22330,628,NA,NA,"De natuur met alle natuurlijke hulpbronnen die het voortbrengt, vormt de basis van veel menselijk handelen én van onze economie."
201006,22330,629,NA,NA,Bescherming daarvan is dus ook van cruciaal economisch belang.
201006,22330,630,NA,NA,De maatschappelijke kosten van het gebruik van natuurlijke hulpbronnen moeten in de prijs van producten opgenomen worden.
201006,22330,631,2,1,Geen welvaart zonder buitenland.
201006,22330,632,NA,NA,D66 werkt consequent aan verdere integratie en vervolmaking van de interne Europese markt.
201006,22330,633,1,1,Op zeer veel terreinen zal de grensoverschrijdende samenwerking moeten worden geïntensiveerd ten behoeve van burgers en bedrijfsleven.
201006,22330,634,NA,NA,"Zo is er bijvoorbeeld nog veel te winnen op het gebied van milieu, informatietechnologie, onderzoek en onderwijsuitwisselingen."
201006,22330,635,NA,NA,"De Europese Unie moet haar inspanningen intensiveren om een mondiaal concurrerende, dynamische en innovatieve kenniseconomie te worden."
201006,22330,636,NA,NA,D66 is voorstander van een sterke samenwerking en meer middelen voor Europa op het gebied van onderzoek en ontwikkeling.
201006,22330,637,NA,NA,"Internationale programmering en samenwerking wordt bevorderd zowel in strategische prioriteiten, als in grensstreken en voor het MKB."
201006,22330,638,NA,NA,Er worden realistische doeleinden geformuleerd waarop de lidstaten elkaar kunnen aanspreken.
201006,22330,639,NA,NA,De Economische en Monetaire Unie heeft een sterkere politieke inbedding en een grotere begrotingsdiscipline nodig.
201006,22330,640,NA,NA,In tijden van economische groei moeten de landen werken aan een begrotingsoverschot om voorbereid te zijn op slechtere tijden.
201006,22330,641,NA,NA,De afspraken in het stabiliteits-en groeipact moeten juridisch afdwingbaar worden.
201006,22330,642,NA,NA,"De EU en Eurozone moeten zo snel mogelijk werk maken van een eigen Europees instrumentarium voor crisismanagement, zo nodig op basis van een verdragswijziging."
201006,22330,643,NA,NA,De EU-lidstaten waken ervoor om uit elkaar gespeeld te worden.
201006,22330,644,NA,NA,D66 wil beschermende maatregelen die de eigen markt bevoordelen en ontwikkelingslanden schaden afschaffen door onder andere Europese landbouwsubsidies en importheffingen af te bouwen.
201006,22330,645,NA,NA,D66 wil dat Nederland proactief positie kiest in het plan EU2020 en bij het eigen economisch beleid optimaal gebruik maakt van de kansen die dit voor Nederland biedt.
201006,22330,646,NA,NA,EU2020 kan alleen een succes worden met bindende afspraken.
201006,22330,647,NA,NA,"Dus geen vrijblijvendheid meer, maar gebruik maken van bindende wetten en regels, meetbare targets, die publiekelijk worden geëvalueerd."
201006,22330,648,NA,NA,"D66 vindt het van groot belang dat de sterke exportpositie van Nederland op (duurzame) gebieden waarin het voorop loopt, zoals water, milieutechnologie en afvalmanagement, gestimuleerd moet worden om er voor te zorgen dat op Europees en mondiaal niveau het klimaat, het milieu en de gezondheidssituatie verbeterd wordt."
201006,22330,649,NA,NA,D66 gaat uit van de kracht van onderwijs als motor van ieders persoonlijke ontwikkeling en geluk.
201006,22330,650,NA,NA,"We hebben onderwijs en kennis nodig om ons te ontwikkelen tot mondige, kundige en wilsbekwame burgers."
201006,22330,651,NA,NA,Goed onderwijs is de sleutel tot de zelfontplooiing van ieder individu.
201006,22330,652,NA,NA,"Onderwijs moet de ongewenste verschillen tussen mensen kleiner maken, en de gewenste verschillen juist groter."
201006,22330,653,NA,NA,Goed onderwijs en een leven lang leren geeft mensen de kans een leven lang mee te doen en het beste uit zichzelf te halen.
201006,22330,654,NA,NA,D66 gaat uit van de kracht van onderwijs als motor van de samenleving.
201006,22330,655,NA,NA,Onderwijs draagt bij aan burgerschapsvorming en maakt jongeren bewust van hun omgeving en van democratische normen en waarden.
201006,22330,656,NA,NA,"Door goed onderwijs ontstaat een maatschappij waarin burgers verantwoordelijkheid willen en kunnen nemen, voor zichzelf, voor hun omgeving en voor de samenleving als geheel."
201006,22330,657,NA,NA,Goed onderwijs is de basis voor een samenleving waarin mensen elkaar in hun waarde laten.
201006,22330,658,NA,NA,D66 gaat uit van de kracht van onderwijs als motor van onze economie.
201006,22330,659,NA,NA,Investeren in onderwijs en kennis is investeren in de basis waarop de welvaart en economische groei in Nederland in de toekomst gebouwd is.
201006,22330,660,NA,NA,"Onderwijs, onderzoek en innovatie zijn de pijlers onder een sterke kenniseconomie, die zich internationaal met de beste kan meten."
201006,22330,661,NA,NA,In ons onderwijs is er te weinig aandacht voor taal- en rekenachterstanden.
201006,22330,662,NA,NA,Teveel leerlingen betreden én verlaten de basisschool met onvoldoende kennis van de Nederlandse taal.
201006,22330,663,NA,NA,Die achterstand lopen ze niet meer in.
201006,22330,664,NA,NA,In ons onderwijs breken teveel leerlingen hun opleiding voortijdig af.
201006,22330,665,NA,NA,Die schooluitval is niet alleen schadelijk voor ieders persoonlijke ontwikkeling – zonder startkwalificatie beperk je de kansen op de arbeidsmarkt – maar ook voor onze economische groei en voor onze samenleving.
201006,22330,666,NA,NA,In ons onderwijs valt de slagboom van selectie voor sommige leerlingen te vroeg.
201006,22330,667,NA,NA,Kinderen worden niet genoeg geholpen om te ontdekken waar ze goed in zijn en wat ze leuk vinden.
201006,22330,668,NA,NA,"Een verkeerde keuze maken en omwegen bewandelen is niet erg, als je er maar achter komt wat je wilt en kunt."
201006,22330,669,NA,NA,Teveel laatbloeiers die gevangen zitten in het systeem betekent teveel onbenut potentieel.
201006,22330,670,NA,NA,In onze samenleving worden leraren onvoldoende op waarde geschat.
201006,22330,671,NA,NA,"Daardoor kampen we met een tekort aan goede docenten, terwijl zij een cruciale rol spelen in het overbrengen van kennis aan en de begeleiding van de ontwikkeling van onze kinderen."
201006,22330,672,NA,NA,"Ons onderwijs dreigt achterop te raken bij het niveau van vergelijkbare landen in Europa en de rest van de wereld, terwijl kennis de kurk is waar onze welvaart in de toekomst op moet drijven."
201006,22330,673,NA,NA,"We investeren te weinig in onderwijs, onderzoek en innovatie."
201006,22330,674,NA,NA,Onderwijs is voor D66 dus absolute topprioriteit.
201006,22330,675,NA,NA,"Daarom wil D66 €2,5 miljard investeren in onderwijs, onderzoek en innovatie."
201006,22330,676,NA,NA,"Daar is te lang alleen maar over gepraat, nu moet het ook echt gebeuren."
201006,22330,677,NA,NA,"Alleen het allerbeste onderwijs en onderzoek is goed genoeg, zowel aan de top als aan de basis."
201006,22330,678,NA,NA,"Mensen zelf, bedrijfsleven en overheid zullen meer middelen moeten vrijmaken voor kennis en onderwijs."
201006,22330,679,NA,NA,"Denken over onderwijs begint bij het individu, niet bij het systeem."
201006,22330,680,NA,NA,Het individu volgt onderwijs dat hem of haar bewust maakt van zijn of haar talenten en die talenten ook ontwikkelt.
201006,22330,681,NA,NA,"De toekomst is geen gegeven, als individu geef je daar zelf mede vorm aan."
201006,22330,682,NA,NA,Ieder individu heeft recht op een minimumniveau van onderwijs dat zoveel mogelijk mensen in staat stelt hun leven zelfstandig en onafhankelijk in te richten en hen de kans geeft het beste uit zichzelf te halen.
201006,22330,683,NA,NA,Uitgaan van het individu betekent ook: dé leerling bestaat niet.
201006,22330,684,NA,NA,Ieder mens ontwikkelt zich op zijn eigen wijze en moet daarin keuzevrijheid hebben.
201006,22330,685,NA,NA,"Het onderwijssysteem, als samenhangend geheel, faciliteert en begeleidt deze ontwikkeling."
201006,22330,686,NA,NA,Elke leerling verdient gelijke kansen op goed onderwijs.
201006,22330,687,NA,NA,Met ‘leerrechten’ voor jonge kinderen voorkomen we taalachterstanden en schooluitval en geven we ieder individu een vergelijkbare uitgangspositie.
201006,22330,688,NA,NA,D66 wil optimale talentontwikkeling en diversiteit in het onderwijs.
201006,22330,689,NA,NA,"Ieder individu moet zich op zijn eigen niveau, op zijn eigen manier en in zijn eigen tempo kunnen ontwikkelen."
201006,22330,690,NA,NA,Mensen hebben verschillende talenten en verschillende capaciteiten.
201006,22330,691,NA,NA,D66 wil startverschillen minimaliseren en talentontwikkeling optimaliseren.
201006,22330,692,NA,NA,Dat vraagt om maatwerk.
201006,22330,693,NA,NA,"D66 wil meer vrijheid voor scholen en docenten om het onderwijs, samen met ouders en leerlingen, in te richten."
201006,22330,694,NA,NA,We moeten professionals de ruimte geven.
201006,22330,695,NA,NA,Onderwijsinstellingen zijn zelf verantwoordelijk voor de invulling van hun onderwijs.
201006,22330,696,NA,NA,De overheid is eindverantwoordelijk voor het niveau.
201006,22330,697,NA,NA,Met minder bureaucratie en regels van bovenaf zorgen we ervoor dat scholen en leraren hun vak met trots en plezier kunnen uitoefenen.
201006,22330,698,NA,NA,D66 zet zich in voor gelijke toegangskansen tot onderwijs voor alle kinderen.
201006,22330,699,NA,NA,"D66 wil een ‘leerrecht’ vanaf 2,5 jaar introduceren en daarmee ouders stimuleren hun kind te laten deelnemen aan voor- en vroegschoolse educatie (VVE) van hoge kwaliteit."
201006,22330,700,NA,NA,In omringende landen zijn hiermee goede resultaten bereikt want in de eerste levensjaren wordt de basis gelegd voor de verdere ontwikkeling.
201006,22330,701,NA,NA,"Met VVE kunnen talenten in de breedte worden ontdekt en gestimuleerd en eventuele (taal-)achterstanden vroeg worden gesignaleerd en aangepakt, spelenderwijs in één groep."
201006,22330,702,NA,NA,Onder verantwoordelijkheid van de basisschool zorgt dit geïntegreerde educatieve programma in samenwerking met de kinderopvang en peuterspeelzalen voor een betere start in het voltijdse basisonderwijs.
201006,22330,703,NA,NA,D66 vindt het huidige artikel 23 van de Grondwet op termijn niet houdbaar voor het onderwijs.
201006,22330,704,NA,NA,D66 wil dat scholen niet langer kinderen mogen weigeren vanwege hun geloof of achtergrond.
201006,22330,705,NA,NA,Streng religieuze scholen mogen vrijzinniger leerlingen én leraren niet weigeren.
201006,22330,706,NA,NA,Ouders moeten hun kinderen soms al direct na de geboorte aanmelden voor een populaire school.
201006,22330,707,NA,NA,"D66 wil een vast aanmeldmoment (bij 2 jaar) en een vast aanmeldpunt, zodat ouders gelijke kansen hebben op plaatsing van hun kind op de school naar keuze."
201006,22330,708,NA,NA,"De kwaliteit van het basisonderwijs is gebaat bij een kleinschalig, lokaal karakter met keuzevrijheid voor ouders."
201006,22330,709,NA,NA,D66 wil geen verdere schaalvergroting van de grote individuele basisscholen en scholengroepen.
201006,22330,710,NA,NA,"Ook wil D66 het makkelijker maken om een nieuwe school te starten, onder andere door het begrip ‘richting’ te verruimen naar andere dan alleen religieuze grondslag."
201006,22330,711,NA,NA,Op de internationale arbeidsmarkt en in de samenleving van morgen zal het met gemak kunnen gebruiken van verschillende talen en begrip van andere culturen steeds belangrijker worden.
201006,22330,712,NA,NA,"Daarom wil D66 onderzoeken of het leren van Engels op de basisschool daaraan een significante bijdrage levert en zo ja, op welke wijze dit kan worden ingevoerd."
201006,22330,713,NA,NA,Op jonge leeftijd leren kinderen een taal haast spelenderwijs terwijl het later veel moeite kost.
201006,22330,714,NA,NA,Daarnaast moet het leren van andere talen worden aangemoedigd.
201006,22330,715,2,1,Talen zouden zoveel mogelijk door ‘native speakers’ moeten worden gedoceerd.
201006,22330,716,NA,NA,"Het spreken van vreemde talen is geen overbodige luxe, maar vergroot de kansen en keuzevrijheid van iedereen."
201006,22330,717,NA,NA,"Het Nederlandse bedrijfsleven vraagt om werknemers die een e-mail kunnen versturen naar Spanje, een telefoongesprek kunnen voeren met de vestiging in Frankrijk en die een bestellijst kunnen controleren van een vracht uit Duitsland."
201006,22330,718,NA,NA,"Twintig talen leren hoeft niet maar basiskennis van Engels, Frans en Duits is geen overbodige luxe."
201006,22330,719,2,1,D66 wil stages en studie in het buitenland stimuleren voor leerlingen en studenten van alle onderwijsniveaus.
201006,22330,720,NA,NA,D66 wil kinderen al op jonge leeftijd bewust leren omgaan met natuur en duurzaamheid.
201006,22330,721,NA,NA,"Daartoe wil D66 de kerndoelen in het basisonderwijs moderniseren, waardoor elke school natuur- en milieueducatie geeft."
201006,22330,722,NA,NA,De relatie met voedselproductie in de landbouw ziet D66 daarbij als een wezenlijk element.
201006,22330,723,NA,NA,Teveel kinderen beginnen aan het basisonderwijs met een taalachterstand die in latere jaren niet meer ingehaald wordt.
201006,22330,724,NA,NA,Een taalachterstand betekent een extra drempel voor vervolgonderwijs en leidt uiteindelijk tot een moeilijke start op de arbeidsmarkt.
201006,22330,725,NA,NA,Door spijbelen en vroegtijdig schoolverlaten verspelen jongeren hun kans om mee te doen in onze maatschappij.
201006,22330,726,NA,NA,De schatting is dat er in Nederland nog steeds bijna anderhalf miljoen laaggeletterden zijn.
201006,22330,727,NA,NA,Dit is onacceptabel.
201006,22330,728,NA,NA,D66 wil deze achterstanden adresseren en de uitval tegengaan door een aanpak van voorkomen én genezen.
201006,22330,729,NA,NA,D66 wil dat Nederland in het Nationale Actie Plan voor EU2020 hoge einddoelen zet voor het terugdringen van voortijdig schoolverlaten.
201006,22330,730,NA,NA,D66 is voorstander van meerdere concrete onderwijsdoelstellingen in de EU2020-strategie.
201006,22330,731,NA,NA,D66 wil dat iedereen die dit nodig heeft de kans krijgt te werken aan een betere beheersing van de Nederlandse taal.
201006,22330,732,NA,NA,Geen kind gaat van de basisschool af voor het behoorlijk Neder lands kan lezen en schrijven.
201006,22330,733,NA,NA,"Verbetering moet bereikt worden door extra taalles, het creëren van schakelklassen of ‘kopklassen’, of desnoods een zomercursus."
201006,22330,734,NA,NA,D66 wil dat ook scholen in het voortgezet onderwijs stoomcursussen Nederlands aanbieden.
201006,22330,735,NA,NA,"In sommige gevallen moet zo’n cursus een verplicht karakter hebben, bijvoorbeeld als leerlingen door gebrekkige beheersing van de Nederlandse taal niet mee kunnen komen."
201006,22330,736,NA,NA,"Voor volwassenen wil D66 ruimte geven aan thuislessen (in de vertrouwde omgeving), buddyprojecten en taalcoaches om de toegankelijkheid van taalonderwijs te vergroten."
201006,22330,737,NA,NA,"Als leerlingen spijbelen, moet de school ouders daar meteen van op de hoogte stellen per telefoon, sms, of e-mail."
201006,22330,738,NA,NA,"Nemen de ouders geen maatregelen, dan gaat een vertegenwoordiger van de school of leerplichtambtenaar op huisbezoek om te zorgen dat het kind terug gaat naar school."
201006,22330,739,NA,NA,"Bij herhaling moeten instanties als de Raad voor de Kinderbescherming, Jeugdzorg en Justitie in de buurt snel worden ingeschakeld."
201006,22330,740,NA,NA,Soms zijn het juist ouders die hun kinderen van school houden.
201006,22330,741,NA,NA,D66 vindt dat daartegen streng moet worden opgetreden.
201006,22330,742,NA,NA,De leerplichtambtenaar en het Openbaar Ministerie moeten in zulke gevallen een actief vervolgingsbeleid instellen.
201006,22330,743,NA,NA,Om goed te functioneren op de arbeidsmarkt is het voltooien van een MBO-opleiding op ten minste het niveau van een startkwalificatie van groot belang.
201006,22330,744,NA,NA,D66 stelt voor om het halverwege verlaten van een MBO-opleiding financieel te ontmoedigen.
201006,22330,745,NA,NA,Op die manier zullen MBO-studenten minder snel in de verleiding komen om zonder diploma van school te gaan.
201006,22330,746,NA,NA,De school speelt een cruciale rol in het binden en boeien van leerlingen en zodoende het terugdringen van schooluitval.
201006,22330,747,NA,NA,Zowel de inhoud van lesprogramma’s als het aantal daadwerkelijk gegeven contacturen zijn hiervoor bepalend.
201006,22330,748,NA,NA,De onderwijsinspectie ziet hierop toe.
201006,22330,749,NA,NA,"De school vervult een spilfunctie in onze samenleving, maar de verschillen in kwaliteit van onderwijs en voorzieningen en in ‘kleur’ zijn groot."
201006,22330,750,NA,NA,De discussie over ‘zwarte’ of ‘witte’ scholen raakt echter niet de kern van het probleem.
201006,22330,751,NA,NA,"Niet de kleur is het probleem, maar het feit dat sommige scholen zeer zwak zijn, slecht geleid worden, met teveel onbevoegde leraren voor de klas en een oververtegenwoordiging van kinderen uit kansarme gezinnen."
201006,22330,752,NA,NA,Kinderen op zulke scholen hebben minder contact met en kennis van de Nederlandse samenleving.
201006,22330,753,NA,NA,"D66 wil gemengd onderwijs, met aandacht voor burgerschapsvorming."
201006,22330,754,NA,NA,Dat maakt kinderen en jongeren bewust van hun omgeving en leert hen met elkaar samenleven.
201006,22330,755,NA,NA,"De brede school is voor ons de norm, niet de uitzondering."
201006,22330,756,NA,NA,Sommige schoolgebouwen verkeren in slechte staat.
201006,22330,757,NA,NA,Door achterstallig onderhoud kan het binnenklimaat zo slecht zijn dat het de leerprestaties van leerlingen beïnvloedt en zelfs gezondheidsproblemen veroorzaakt.
201006,22330,758,NA,NA,D66 wil verouderde scholen zo snel mogelijk renoveren of herbouwen.
201006,22330,759,NA,NA,"Gemeenten moeten het geld dat hiervoor bestemd is niet oppotten, maar aan de scholen die het nodig hebben ter beschikking stellen."
201006,22330,760,NA,NA,Conciërges leveren een belangrijke bijdrage aan de sociale cohesie en tegengaan van geweld en pesten op de school.
201006,22330,761,NA,NA,Daarnaast ondersteunen ze de school in administratieve taken zoals verzuimregistratie.
201006,22330,762,NA,NA,D66 heeft in haar tegen-begroting (2009) al een voorstel opgenomen om € 100 miljoen vrij te maken voor conciërges.
201006,22330,763,NA,NA,"De brede school biedt kinderen een aaneensluitend totaalpakket van ontwikkelingsmogelijkheden: kinderopvang, voorschoolse educatie, sport, toneel, muziek en naschoolse opvang samen met en in aansluiting op het normale onderwijs."
201006,22330,764,NA,NA,De brede school kan beter inspelen op de individuele behoeften van een kind: van meer aandacht geven aan talenten tot en met het adresseren van taal- en rekenachterstanden.
201006,22330,765,NA,NA,Dit bevordert de ontwikkeling van kinderen én de arbeidsparticipatie van hun ouders.
201006,22330,766,NA,NA,"Onder aanmoediging van D66 zijn brede scholen op veel plekken al succesvol opgezet, zowel in het basisonderwijs als in het voortgezet onderwijs."
201006,22330,767,NA,NA,"D66 wil deze ontwikkeling versnellen, en heeft met succes een motie ingediend in de Tweede Kamer om de komende 4 jaren nog 1000 brede scholen te realiseren."
